
ImageName, app1, app2, Advantra, MOST, EnsembleNeuronTracerBasic, meanshift, TreMap, MST_Tracing, EnsembleNeuronTracerV2n, spanningtree, axis_analyzer, Rayshooting, smartTracing, simple, EnsembleNeuronTracerV2s, 
E:\result\140921c6.tif.v3dpbd\gold\1042_248_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1071_811_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1073_1067_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1082_661_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1084_1407_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1089_1279_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1101_789_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1102_1151_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1106_1156_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1113_405_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1119_533_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1125_1096_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1125_533_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1128_965_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1130_1279_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1132_441_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1134_981_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1137_1093_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1145_1109_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1147_1180_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1157_1224_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1158_1221_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1159_1237_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1163_1097_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1163_659_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1167_277_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1168_405_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1169_947_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1176_787_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1201_1104_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1210_659_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1210_685_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1218_819_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1230_1191_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1230_915_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1241_453_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1256_923_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1260_458_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1262_919_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1263_581_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1263_795_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1265_1096_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1266_791_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1273_1118_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1274_1051_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1275_923_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1280_537_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1280_586_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1300_453_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1304_1179_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1304_768_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1310_1224_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1314_1246_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1323_1307_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1331_1352_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1336_1374_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1338_685_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1346_807_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1348_1435_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1348_896_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1360_1480_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1364_1502_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1375_1549_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1379_1572_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1381_1583_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\1391_842_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\1408_534_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\265_821_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\272_656_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\279_1154_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\286_528_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\291_1215_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\302_656_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\307_959_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\320_1087_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\350_914_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\393_819_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\407_1136_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\407_1158_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\423_1137_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\430_647_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\430_658_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\434_1165_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\435_947_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\435_983_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\454_1012_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\463_483_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\464_355_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\466_372_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\471_1073_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\472_380_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\478_884_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\483_482_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\485_1457_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\489_483_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\501_1432_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\506_1200_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\508_1201_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\513_1329_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\515_1304_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\521_756_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\521_820_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\522_291_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\535_1073_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\535_1139_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\540_756_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\551_1129_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\556_1048_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\558_174_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\558_628_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\558_640_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\562_1176_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\562_158_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\592_349_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\594_286_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\594_372_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\600_302_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\600_380_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\606_875_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\611_500_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\617_508_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\617_764_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\627_372_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\629_892_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\629_996_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\632_538_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\634_1176_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\649_755_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\649_764_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\650_244_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\657_920_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\661_636_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\661_764_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\663_1048_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\663_1121_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\679_1148_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\684_1020_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\686_134_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\708_451_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\717_323_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\722_315_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\728_323_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\745_505_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\757_947_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\760_525_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\760_533_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\771_661_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\772_789_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\777_755_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\777_764_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\777_789_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\783_789_23_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\785_1429_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\785_917_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\785_928_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\789_1045_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\790_661_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\791_1098_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\791_1173_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\803_1301_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\804_1045_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\807_1173_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140921c6.tif.v3dpbd\gold\809_917_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\822_528_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140921c6.tif.v3dpbd\gold\847_400_23_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
