ImageName,   EnsembleNeuronTracerV2s,   EnsembleNeuronTracerV2n,   Advantra_updated,   MOST,   ENT_updated,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1123_354_35_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1141_546_35_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1148_725_35_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1166_425_42_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1204_1245_46_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1215_1437_35_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1218_829_36_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1253_727_38_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1254_995_37_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1259_1111_38_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1264_612_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1291_1187_39_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1291_1303_38_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1297_919_38_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1303_804_34_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1314_1495_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1333_509_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1340_701_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1351_1111_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1358_444_34_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1410_809_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1411_1245_37_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1419_1629_37_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1426_1437_34_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1456_583_35_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1483_1245_36_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1491_1628_37_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1495_787_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1499_1363_34_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1506_1474_49_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1525_1057_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1526_1555_37_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1528_979_35_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1542_1171_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1549_865_37_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1560_1249_38_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1571_1387_37_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1591_1457_37_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1597_1057_39_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1603_1579_34_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1611_1649_38_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1631_1195_37_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1672_1379_37_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1675_1285_47_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1679_1093_43_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1681_1477_44_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1683_1669_37_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1701_901_39_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1707_1571_37_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1734_1187_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1763_1379_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1789_1079_38_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1789_995_33_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1867_1322_34_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1874_1514_35_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1875_1628_55_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1886_1244_38_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\1926_1137_34_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\318_677_35_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\325_1050_35_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\390_1022_37_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\450_836_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\510_644_40_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\517_1028_39_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\535_836_37_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\582_987_42_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\642_849_39_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\667_1401_38_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\669_1209_38_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\678_365_47_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\682_633_38_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\694_1017_37_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\727_825_35_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\733_441_38_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\757_571_34_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\760_693_42_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\774_982_39_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\814_1174_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\821_501_36_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\831_1483_39_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\834_824_45_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\869_982_33_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\870_395_35_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\874_587_39_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\905_483_35_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\919_790_37_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\929_867_35_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\930_1449_35_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\949_598_37_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\952_675_37_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\974_406_35_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-III_X_LifeActRuby_vpda_membrane-GFP_actin-LifeActRuby.czi_C_1.tif_uint8.v3dpbd\gold\985_1196_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\133_372_39_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\196_220_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\207_389_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\253_780_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\260_290_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\265_482_36_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\267_674_33_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\275_866_38_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\317_192_37_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\324_576_44_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\325_384_38_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\345_960_33_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\353_768_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\388_196_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\399_388_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\416_955_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\444_100_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\445_763_36_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\446_571_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\457_292_32_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\457_484_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\459_676_36_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\464_169_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\477_868_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\507_361_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\515_745_38_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\516_553_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\523_937_34_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\580_200_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\635_766_32_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\635_958_35_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\638_574_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\645_382_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\649_505_32_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\651_889_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\653_697_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\656_121_34_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\656_190_33_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\662_313_32_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\707_767_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\734_372_38_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\760_564_32_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\772_201_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\794_108_37_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\806_300_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\830_684_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\834_566_32_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\841_492_33_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\843_758_32_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\844_374_32_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\847_950_32_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\848_182_42_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\850_876_40_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\952_572_33_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\3_CL-IV_x_Ank2-IR_ddaC_membrane-B.tif.v3dpbd\gold\962_188_32_gold.tiff, 0, 1, 0, 0, 0,  , 
